Tipo,Operación,Precio,Administración,Niveles,Habitaciones,Baños,Parqueaderos,Área Construida,Área Lote,Barrio,Estrato,Ciudad
Apartamento,Arriendo/venta,1.600000031e+17,2698000.0,5.0,3.0,5.0,3.0,299.0,0.0,Chico Norte,6.0,Bogotá
Casalote,Venta,223000000.0,,0.0,6.0,3.0,0.0,308.0,308.0,Sevilla,2.0,Cúcuta
Oficina,Venta,200000000.0,421039.0,6.0,0.0,1.0,1.0,3182.0,3182.0,Chico Norte,6.0,Bogotá
Apartamento,Venta,250000000.0,276000.0,1.0,3.0,2.0,1.0,5707.0,5707.0,Prados del Este,3.0,Cúcuta
Oficina,Arriendo,1200000.0,,0.0,0.0,1.0,0.0,42.0,0.0,FACATATIVA,3.0,Facatativá
Oficina,Arriendo,2500000.0,,2.0,0.0,2.0,0.0,100.0,0.0,Facatativá,3.0,Facatativá
Casa,Venta,2300000000.0,,0.0,1.0,4.0,0.0,450.0,2288.0,Chapinero Central,4.0,Bogotá
Casa,Arriendo/venta,1.8500000245e+17,,4.0,25.0,7.0,4.0,1011.0,263.0,Rafael Uribe,3.0,Bogotá
Local,Arriendo,7500000.0,,0.0,12.0,3.0,0.0,220.0,0.0,La Colina Campestre,4.0,Bogotá
Casa,Venta,2200000000.0,,4.0,20.0,16.0,0.0,470.0,212.0,La Candelaria,3.0,Bogotá
,,,,,,,,,,,,
Apartamento,Venta,250000000.0,294000.0,0.0,3.0,2.0,1.0,8652.0,8652.0,Pinar Del Rio,3.0,Los patios
Apartamento,Venta,335000000.0,237000.0,8.0,2.0,2.0,0.0,47.0,47.0,Puente Aranda - Industrial Centenario - centro,3.0,Bogotá
Casa,Venta,710000000.0,350000.0,3.0,4.0,5.0,2.0,177.0,135.0,Sector La floresta,3.0,Los patios
Casa,Venta,300000000.0,,2.0,3.0,4.0,1.0,10584.0,10584.0,Barrio  Juana Paula,3.0,Los patios
Casa,Arriendo,930000.0,,1.0,2.0,2.0,1.0,99.0,99.0,Villa Del Rosario,4.0,Villa del rosario
Apartaestudio,Venta,410000000.0,295000.0,3.0,1.0,1.0,0.0,27.0,0.0,virrey,6.0,Bogotá
Apartamento,Venta,3400000000.0,2470000.0,0.0,3.0,3.0,4.0,300.0,300.0,Los Rosales,6.0,Bogotá
,,,,,,,,,,,,
Apartamento,Venta,250000000.0,179000.0,1.0,3.0,2.0,1.0,68.0,68.0,Guaimaral,3.0,Cúcuta
Lote,Venta,300000000.0,,0.0,0.0,0.0,0.0,0.0,3000.0,Corregimiento La Garita,3.0,Los patios
Edificio,Venta,470000000.0,,0.0,6.0,5.0,1.0,230.0,72.0,Diana Turbay,2.0,Bogotá
,,,,,,,,,,,,
Local,Arriendo/venta,70000080000000.0,313000.0,0.0,0.0,0.0,0.0,13.0,13.0,Chapinero Central,3.0,Bogotá
Apartaestudio,Venta,160000000.0,125000.0,0.0,1.0,1.0,0.0,23.0,23.0,El Listón,3.0,Bogotá
,,,,,,,,,,,,
Casa,Venta,280000000.0,,1.0,4.0,3.0,1.0,16528.0,16528.0,La Playa,3.0,Cúcuta
Apartamento,Venta,420000000.0,,0.0,3.0,3.0,1.0,16447.0,16447.0,La Riviera,5.0,Cúcuta
Apartamento,Venta,250000000.0,323000.0,0.0,3.0,2.0,1.0,6843.0,6843.0,San Eduardo,4.0,Cúcuta
Apartamento,Venta,160000000.0,200000.0,0.0,3.0,2.0,1.0,48.0,48.0,LA FLORESTA - LOS PATIOS,4.0,Los patios
Casa,Venta,390000000.0,,1.0,4.0,2.0,2.0,116.0,150.0,Ceiba II,4.0,Cúcuta
Casa,Venta,450000000.0,,0.0,2.0,2.0,0.0,110.0,120.0,El Paramo,3.0,Cúcuta
Apartamento,Arriendo,2331000.0,1040000.0,0.0,3.0,2.0,1.0,88.0,88.0,Santa Barbara-Usaquén,6.0,Bogotá
Casa,Venta,700000000.0,,4.0,9.0,9.0,0.0,400.0,112.0,La Libertad - Bellavista,2.0,Cúcuta
Apartamento,Venta,850000000.0,565000.0,13.0,3.0,2.0,1.0,87.0,87.0,Normandía Occidental,5.0,Bogotá
,,,,,,,,,,,,
Casa,Arriendo,1700000.0,,1.0,5.0,5.0,0.0,75.0,75.0,El Contento,3.0,Cúcuta
,,,,,,,,,,,,
Apartamento,Venta,500000000.0,,0.0,3.0,4.0,0.0,230.0,180.0,Quinta Bosch,4.0,Cúcuta
Casa,Venta,750000000.0,360000.0,3.0,4.0,4.0,2.0,272.0,143.0,Los Patios,5.0,Los patios
Apartamento,Venta,150000000.0,117000.0,1.0,3.0,2.0,0.0,52.0,52.0,Nemocon,3.0,Nemocón
Casa,Venta,1100000000.0,630000.0,1.0,4.0,3.0,3.0,200.0,0.0,alambra,5.0,Bogotá
Oficina,Arriendo/venta,1285000210000000.0,557000.0,6.0,0.0,0.0,0.0,4483.0,0.0,La Catedral,3.0,Bogotá
,,,,,,,,,,,,
Apartamento,Arriendo,2150000.0,,0.0,2.0,2.0,1.0,80.0,80.0,cajica,3.0,Cajicá
,,,,,,,,,,,,
Casa,Venta,400000000.0,,3.0,4.0,5.0,2.0,270.0,110.0,Prados del Este,4.0,Cúcuta
Casa,Venta,700000000.0,,0.0,4.0,2.0,2.0,35399.0,35399.0,Quinta Bosch,3.0,Cúcuta
Local,Arriendo,7000000.0,,0.0,0.0,3.0,1.0,0.0,320.0,La Playa,3.0,Cúcuta
Casa,Venta,1608700000.0,,0.0,5.0,5.0,0.0,232.0,2323.0,Quinta Oriental,4.0,Cúcuta
Casa,Venta,300000000.0,,1.0,3.0,3.0,1.0,80.0,672.0,Bocono Sector Santa Clara,3.0,Cúcuta
Apartamento,Arriendo,1500000.0,,0.0,3.0,2.0,1.0,72.0,72.0,Los Colorados,3.0,Los patios
Lote,Venta,200000000.0,,1.0,0.0,0.0,0.0,0.0,11928.0,VEREDA CETIME,2.0,Cota
Oficina,Arriendo,4000000624000000.0,1150000.0,0.0,0.0,1.0,2.0,104.0,104.0,Chapinero Central,3.0,Bogotá
Oficina,Arriendo,2990000.0,633400.0,3.0,1.0,1.0,0.0,35.0,0.0,Chico Norte,6.0,Bogotá
Bodega,Venta,8000000000.0,,2.0,0.0,0.0,0.0,947.0,2000.0,La Merced,4.0,Cúcuta
Casa,Venta,115000000.0,,1.0,3.0,3.0,0.0,121.0,181.0,Belisario,1.0,Cúcuta
Local,Arriendo,1500000.0,,1.0,0.0,0.0,0.0,14.0,14.0,Caobos,4.0,Cúcuta
Local,Venta,1000000000.0,,0.0,0.0,1.0,0.0,8526.0,8526.0,Julio Flórez,4.0,Bogotá
Apartamento,Venta,180000000.0,183000.0,0.0,3.0,2.0,1.0,534.0,534.0,Prados Del Este,3.0,Cúcuta
Casa campestre,Venta,880000000.0,180000.0,0.0,5.0,4.0,1.0,900.0,900.0,Chinacota,3.0,Chinácota
Oficina,Arriendo,7500000.0,1276000.0,0.0,0.0,1.0,2.0,100.0,100.0,Ciudad Salitre Nor-Oriental-Teusaquillo,6.0,Bogotá
Local,Arriendo,400000.0,,0.0,0.0,1.0,0.0,0.0,9.0,Callejón,2.0,Cúcuta
Local,Arriendo,450000.0,,0.0,0.0,1.0,0.0,0.0,9.0,Callejón,2.0,Cúcuta
Local,Arriendo,400000.0,,1.0,0.0,1.0,0.0,0.0,13.0,Callejón,2.0,Cúcuta
Local,Venta,1500000000.0,,0.0,0.0,3.0,0.0,231.0,592.0,Villa Del Rosario - La Parada,3.0,Villa del rosario
,,,,,,,,,,,,
Casa,Venta,360000000.0,,1.0,3.0,2.0,2.0,72.0,13288.0,"San Luis, La Florida",3.0,Cúcuta
Apartamento,Venta,1200000000.0,1000000.0,0.0,3.0,3.0,2.0,2185.0,2185.0,La Floresta,5.0,Los patios
Lote,Venta,650000000.0,,0.0,0.0,0.0,0.0,0.0,15825.0,Bocono,3.0,Cúcuta
Lote,Venta,300000000.0,,0.0,0.0,0.0,0.0,0.0,495.0,Bocono,3.0,Cúcuta
Casa,Venta,600000000.0,,1.0,5.0,4.0,1.0,168.0,241.0,La Ceiba,4.0,Cúcuta
Casa,Venta,260000000.0,155000.0,0.0,3.0,3.0,1.0,5944.0,649.0,Villa Del Rosario - Los Trapiches,3.0,Villa del rosario
Local,Arriendo,3000000.0,780000.0,2.0,0.0,0.0,0.0,1561.0,0.0,La Colina Campestre,6.0,Bogotá
,,,,,,,,,,,,
Casa,Venta,350000000.0,540000.0,0.0,3.0,2.0,1.0,74.0,74.0,San José De Bavaria,4.0,Bogotá
Casa,Venta,250000000.0,,1.0,3.0,1.0,1.0,1105.0,1105.0,Prados del Este,3.0,Cúcuta
,,,,,,,,,,,,
Casa,Venta,615000000.0,,0.0,10.0,3.0,1.0,262.0,10499.0,Muzú,3.0,Bogotá
Apartamento,Venta,3300000000.0,3200000.0,2.0,4.0,6.0,4.0,404.0,0.0,Santa Barbara Alta-Usaquén,6.0,Bogotá
Casa-local,Venta,380000000.0,,2.0,3.0,2.0,0.0,108.0,108.0,Govika,4.0,Cúcuta
Bodega,Arriendo,12000000.0,,0.0,0.0,4.0,0.0,0.0,400.0,"Los Patios, Once de Noviembre",3.0,Los patios
Casa,Venta,130000000.0,,1.0,3.0,1.0,1.0,80.0,90.0,Trigal Del Norte,2.0,Cúcuta
Apartamento,Venta,195000000.0,156000.0,11.0,2.0,2.0,0.0,57.0,0.0,El Sosiego,4.0,Madrid
Casa,Venta,1350000000.0,650000.0,3.0,5.0,6.0,3.0,40664.0,300.0,La Floresta,5.0,Los patios
Apartamento,Arriendo,1500000.0,,0.0,3.0,2.0,1.0,88.0,88.0,ROBLES,3.0,Cúcuta
Apartamento,Venta,185000000.0,170000.0,0.0,3.0,2.0,0.0,4993.0,4993.0,Prados Del Este,3.0,Cúcuta
Oficina,Arriendo,3000000.0,,0.0,0.0,1.0,2.0,70.0,70.0,Tierra Linda-Suba,4.0,Bogotá
Oficina,Arriendo,3000000.0,,0.0,0.0,1.0,1.0,80.0,80.0,Tierra Linda-Suba,4.0,Bogotá
Casa,Venta,900000000.0,,4.0,6.0,5.0,0.0,200.0,112.0,Lagos de Suba,3.0,Bogotá
,,,,,,,,,,,,
Apartamento,Arriendo,1400000.0,,2.0,3.0,2.0,0.0,80.0,80.0,SAN LUIS,3.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Casalote,Venta,500000000.0,,0.0,6.0,3.0,2.0,485.0,485.0,San Luis,3.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Casa,Arriendo,900000.0,226000.0,0.0,3.0,3.0,1.0,95.0,95.0,Chinacota Pueblo Paja,3.0,Chinácota
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Apartamento,Venta,230000000.0,350000.0,0.0,4.0,3.0,1.0,855.0,855.0,Caobos,4.0,Cúcuta
,,,,,,,,,,,,
Apartamento,Venta,255000000.0,430000.0,0.0,2.0,2.0,1.0,1094.0,1094.0,Colsag,5.0,Cúcuta
Casa campestre,Arriendo,5000000.0,,0.0,8.0,6.0,10.0,0.0,9752.0,Chinacota,3.0,Chinácota
Casa,Venta,730000000.0,,3.0,4.0,4.0,2.0,217.0,217.0,Chía,3.0,Chía
Apartamento,Venta,350000000.0,430000.0,0.0,3.0,3.0,2.0,115.0,115.0,La Ceiba,4.0,Cúcuta
Oficina,Venta,850000000.0,1500000.0,1.0,0.0,1.0,0.0,10123.0,10123.0,Quinta Velez,4.0,Cúcuta
Casa,Venta,1995000000.0,,2.0,5.0,6.0,2.0,301.0,2235.0,Galerías,4.0,Bogotá
Apartamento,Venta,160000000.0,130000.0,0.0,3.0,2.0,0.0,5966.0,5966.0,Urbanizacion Natura Parque Central,3.0,Cúcuta
Apartamento,Venta,170000000.0,,0.0,3.0,2.0,1.0,7967.0,7967.0,PRADOS DEL NORTE,4.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
Apartamento,Venta,420000000.0,322000.0,0.0,2.0,2.0,1.0,8095.0,585.0,Santa Teresa-Usaquén,3.0,Bogotá
Apartamento,Venta,80000000.0,70000.0,0.0,3.0,1.0,0.0,3965.0,3965.0,Anillo Vial,1.0,Cúcuta
Apartamento,Venta,160000000.0,220000.0,0.0,3.0,2.0,0.0,55443.0,55443.0,García Herreros,3.0,Cúcuta
Casa,Venta,450000000.0,,2.0,4.0,4.0,2.0,1991.0,1991.0,Niza,4.0,Cúcuta
Casa,Venta,300000000.0,,2.0,3.0,3.0,1.0,90.0,90.0,Urbanización Las Palmas II,2.0,Salazar
Casa,Venta,350000000.0,,0.0,3.0,3.0,1.0,114.0,114.0,Niza,4.0,Cúcuta
Local,Arriendo,3500000.0,,0.0,0.0,1.0,0.0,18.0,18.0,CENTRO,3.0,Cúcuta
Local,Arriendo,1600000.0,,0.0,1.0,1.0,0.0,40.0,0.0,Centro,3.0,Cúcuta
Apartaestudio,Arriendo,700000.0,,1.0,1.0,1.0,0.0,30.0,0.0,Colsag,4.0,Cúcuta
Casa,Venta,1650000000.0,392000.0,2.0,4.0,6.0,2.0,360.0,506.0,Bocono,4.0,Cúcuta
Casa,Arriendo,1200000.0,,2.0,3.0,2.0,1.0,70.0,0.0,PUEBLO PAJA,3.0,Chinácota
Apartamento,Venta,330000000.0,398700.0,0.0,3.0,3.0,2.0,75.0,75.0,Urbanización Bella Vista,4.0,Los patios
Casa,Arriendo,1000000.0,,0.0,2.0,2.0,1.0,63.0,63.0,MARANTA VILLA DEL ROSARIO,3.0,Villa del rosario
Apartamento,Arriendo,2900000.0,,1.0,3.0,2.0,1.0,7559.0,0.0,Prados Del Este,2.0,Cúcuta
Casa,Venta,680000000.0,,1.0,3.0,4.0,0.0,1863.0,1863.0,La Playa,3.0,Cúcuta
Casa,Venta,230000000.0,,1.0,5.0,3.0,2.0,210.0,210.0,Atalaya - Comuneros,3.0,Cúcuta
Apartamento,Arriendo,2200000.0,,21.0,3.0,2.0,1.0,82.0,82.0,La Riviera,4.0,Cúcuta
Casa,Venta,800000000.0,235000.0,3.0,3.0,4.0,2.0,120.0,120.0,San Pedro - Portico,5.0,Cúcuta
Casalote,Venta,300000000.0,,2.0,4.0,3.0,1.0,116.0,9784.0,Urb. Rosales,2.0,El zulia
Casa,Venta,200000000.0,,2.0,3.0,2.0,1.0,14135.0,14135.0,Circunvalacion,3.0,Cúcuta
Casa,Venta,350000000.0,,1.0,4.0,3.0,1.0,204.0,204.0,Urbanización Videlso,3.0,Los patios
Oficina,Venta,280000000.0,712000.0,2.0,0.0,1.0,1.0,39135.0,39135.0,El Chico,6.0,Bogotá
Apartamento,Venta,235000000.0,100000.0,0.0,2.0,1.0,0.0,5021.0,5021.0,Latino,3.0,Cúcuta
Apartaestudio,Venta,200000000.0,,2.0,1.0,2.0,1.0,6858.0,3429.0,LA PLAYA,3.0,Cúcuta
Hotel,Venta,800000000.0,,2.0,20.0,20.0,0.0,334.0,167.0,Pueblo Nuevo,2.0,Cúcuta
Casa,Arriendo,2800000.0,,2.0,5.0,4.0,1.0,180.0,0.0,Barrio Blanco,5.0,Cúcuta
Casa,Venta,1000000000.0,,0.0,4.0,4.0,2.0,560.0,560.0,Piedecuesta,2.0,Villa del rosario
Apartamento,Venta,240000000.0,,0.0,4.0,3.0,1.0,841.0,841.0,La Ceiba,4.0,Cúcuta
Local,Arriendo,4000000.0,,1.0,0.0,1.0,0.0,6136.0,6136.0,Cenabastos,3.0,Cúcuta
Apartamento,Venta,180000000.0,,0.0,3.0,2.0,0.0,8807.0,8807.0,Lleras Restrepo,4.0,Cúcuta
Local,Arriendo,550000.0,276400.0,0.0,1.0,0.0,0.0,15.0,15.0,CENTRO,4.0,Cúcuta
Edificio,Arriendo/venta,3.0000000445e+17,,0.0,4.0,12.0,8.0,1000.0,390.0,Chapinero Norte,4.0,Bogotá
Apartamento,Arriendo,3500000.0,,2.0,3.0,5.0,2.0,285.0,285.0,La Playa,4.0,Cúcuta
Apartaestudio,Arriendo,1245000.0,238900.0,0.0,1.0,1.0,0.0,21.0,21.0,CENTRO,3.0,Bogotá
Local,Arriendo,600000.0,,1.0,0.0,0.0,0.0,15.0,15.0,CENTRO,4.0,Cúcuta
Apartamento,Venta,155000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,155000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,155000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,155000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,169000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,169000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Venta,169000000.0,50000.0,0.0,2.0,1.0,0.0,47.0,47.0,Cundinamarca,2.0,Cúcuta
Apartamento,Arriendo,700000.0,,1.0,1.0,1.0,0.0,60.0,60.0,Centro,3.0,Cúcuta
Casa,Venta,760000000.0,500000.0,2.0,4.0,4.0,2.0,34425.0,34425.0,Villa Del Rosario,4.0,Villa del rosario
Casa,Arriendo,1100000.0,,2.0,3.0,2.0,1.0,110.0,110.0,Avellanas,3.0,Villa del rosario
Local,Arriendo,10500000.0,,2.0,0.0,5.0,0.0,744.0,744.0,El Contento,3.0,Cúcuta
Apartamento,Venta,875000000.0,975000.0,4.0,2.0,3.0,2.0,144.0,0.0,Santa Paula-Usaquén,6.0,Bogotá
Local,Arriendo,1600000.0,,0.0,1.0,0.0,0.0,30.0,30.0,La Playa,3.0,Cúcuta
Oficina,Venta,385000000.0,530000.0,1.0,1.0,0.0,1.0,4007.0,4007.0,Pontevedra,5.0,Bogotá
Casa,Venta,1500000000.0,,0.0,5.0,5.0,8.0,290.0,10000.0,Vereda yerbabuena,5.0,Chía
Bodega,Venta,1600000000.0,,0.0,0.0,0.0,0.0,1000.0,1000.0,El Salado,2.0,Cúcuta
Casa,Arriendo,1400000.0,,0.0,5.0,4.0,1.0,120.0,120.0,colpet,3.0,Cúcuta
Casa,Venta,340000000.0,,2.0,4.0,4.0,1.0,120.0,10716.0,CAPILLANA,4.0,Cúcuta
Apartamento,Venta,220000000.0,114000.0,3.0,2.0,2.0,0.0,45.0,45.0,CENTRO,3.0,Cajicá
Apartamento,Venta,146000000.0,193000.0,0.0,3.0,1.0,2.0,465.0,465.0,Trapiches,3.0,Villa del rosario
Casa campestre,Venta,1500000000.0,,0.0,6.0,7.0,10.0,531.0,294754.0,La Vereda Guayabal,2.0,Chinácota
Local,Arriendo,5200000.0,,3.0,0.0,2.0,0.0,130.0,130.0,Ciudad Jardín Norte,4.0,Bogotá
Casa,Venta,450000000.0,,1.0,6.0,3.0,3.0,250.0,250.0,Colsag,4.0,Cúcuta
Casa-local,Arriendo,1400000.0,,1.0,3.0,2.0,0.0,52.0,52.0,La Merced,3.0,Cúcuta
Apartamento,Venta,240000000.0,,2.0,3.0,2.0,0.0,115.0,115.0,Barrio Blanco,4.0,Cúcuta
Apartamento,Arriendo,2000000.0,1000000.0,1.0,3.0,4.0,1.0,20431.0,20431.0,Bellavista,5.0,Los patios
Finca,Venta,15176000000.0,,0.0,0.0,0.0,0.0,0.0,10480000.0,ALGARROBO,4.0,Algarrobo
Casa,Venta,550000000.0,247000.0,2.0,3.0,4.0,2.0,9273.0,10633.0,Via Antigua Bocono,5.0,Villa del rosario
Local,Arriendo,2000000.0,500000.0,0.0,0.0,1.0,0.0,40.0,40.0,CENTRO,4.0,Cúcuta
Local,Venta,160000000.0,,1.0,0.0,1.0,0.0,3389.0,3389.0,Centro,3.0,Cúcuta
Local,Arriendo,500000.0,,1.0,0.0,0.0,0.0,15.0,15.0,CENTRO,4.0,Cúcuta
Casa,Venta,1600000000.0,,1.0,3.0,2.0,1.0,140.0,356.0,San José De Spring,3.0,Bogotá
Apartamento,Venta,850000000.0,860000.0,0.0,4.0,5.0,2.0,15507.0,15507.0,"Vía Tennis, Edf. Altavista",6.0,Cúcuta
Hotel,Venta,750000000.0,,3.0,15.0,15.0,0.0,388.0,226.0,Centro,6.0,Cúcuta
,,,,,,,,,,,,
Apartamento,Venta,59000000.0,60000.0,0.0,2.0,1.0,0.0,422.0,422.0,El Rodeo - Arrayanes,1.0,Cúcuta
Local,Arriendo,1600000.0,,1.0,0.0,1.0,0.0,34.0,34.0,Centro,3.0,Cúcuta
Apartamento,Venta,320000000.0,162000.0,6.0,3.0,2.0,0.0,886.0,88.0,Veraguas,3.0,Bogotá
Apartamento,Arriendo,1950000.0,,0.0,3.0,3.0,1.0,9975.0,9975.0,Av. Libertadores,5.0,Cúcuta
Apartamento,Venta,1370000000.0,1196000.0,8.0,3.0,3.0,2.0,173.0,0.0,El Refugio-Chapinero,6.0,Bogotá
Lote,Venta,300000000.0,,0.0,0.0,0.0,0.0,0.0,540.0,vereda Pencil via subachoque,3.0,Tabio
Local,Arriendo,5000000.0,,1.0,0.0,1.0,0.0,290.0,290.0,Comuneros,2.0,Cúcuta
Apartamento,Venta,82000000.0,60000.0,0.0,2.0,1.0,0.0,422.0,422.0,El Rodeo - Arrayanes,1.0,Cúcuta
Local,Venta,600050000.0,500000.0,0.0,2.0,2.0,0.0,5837.0,5837.0,Centro,4.0,Cúcuta
Edificio,Venta,1800000000.0,,3.0,0.0,2.0,6.0,670.0,202.0,Montecristo,4.0,Barranquilla
Apartamento,Arriendo,1100000.0,,0.0,3.0,2.0,1.0,48.0,48.0,Floresta,2.0,Los patios
Local,Arriendo,3000000.0,1600000.0,0.0,0.0,1.0,0.0,140.0,140.0,CENTRO,4.0,Cúcuta
Apartamento,Venta,330000000.0,243100.0,0.0,3.0,2.0,1.0,6278.0,6278.0,San Mateo,4.0,Cúcuta
Casa,Venta,220000000.0,,1.0,3.0,1.0,1.0,5407.0,975.0,Aniversario I,2.0,Cúcuta
Casa,Venta,440000000.0,,2.0,4.0,4.0,2.0,108.0,108.0,Ceiba II,4.0,Cúcuta
Casa,Venta,400000000.0,,2.0,2.0,2.0,2.0,158.0,105.0,Roma,3.0,Bogotá
Casa,Venta,550000000.0,200000.0,2.0,4.0,4.0,2.0,17867.0,126.0,Villa Del Rosario,4.0,Villa del rosario
Casa,Arriendo,7000000.0,,0.0,5.0,5.0,3.0,350.0,350.0,Caobos,5.0,Cúcuta
Apartamento,Venta,210000000.0,138000.0,5.0,3.0,1.0,0.0,57.0,57.0,Nuevo Techo,3.0,Bogotá
Apartamento,Venta,120000000.0,160000.0,0.0,3.0,2.0,0.0,5644.0,5644.0,La Palmita,4.0,Villa del rosario
Casa,Arriendo,1100000.0,,0.0,3.0,3.0,1.0,110.0,90.0,La Campiña Los Patios,2.0,Los patios
Casa,Venta,420000000.0,241000.0,0.0,3.0,2.0,1.0,8984.0,7317.0,El Cortijo-Engativá,3.0,Bogotá
Apartamento,Venta,235000000.0,235000.0,0.0,3.0,2.0,1.0,533.0,533.0,Prados Del Este,3.0,Cúcuta
Oficina,Venta,265000000.0,733000.0,5.0,0.0,2.0,1.0,34.0,0.0,Chapinero Norte,4.0,Bogotá
Oficina,Venta,160000000.0,250000.0,2.0,2.0,0.0,1.0,39.0,0.0,CENTRO,4.0,Bogotá
Oficina,Arriendo,7000000.0,1113000.0,4.0,3.0,1.0,2.0,118.0,118.0,La Cabrera,6.0,Bogotá
Apartamento,Arriendo,1150000.0,,0.0,3.0,2.0,0.0,55.0,55.0,"Bocono, Natura",2.0,Cúcuta
Casa,Arriendo,1600000.0,,0.0,3.0,2.0,1.0,68.0,68.0,Villa Camila,3.0,Cúcuta
Apartamento,Venta,155000000.0,178000.0,0.0,3.0,2.0,1.0,545.0,545.0,Garcia Herreros,2.0,Cúcuta
Casa,Venta,300000000.0,,1.0,3.0,2.0,1.0,1683.0,1683.0,Cundinamarca,2.0,Cúcuta
Casa,Venta,1600000000.0,300000.0,3.0,4.0,6.0,2.0,405.0,405.0,Villa Del Rosario - Via Antigua Bocono,3.0,Villa del rosario
Local,Venta,225000000.0,772900.0,0.0,0.0,0.0,0.0,30.0,30.0,Sucre-chapinero,3.0,Bogotá
Local,Venta,2000000000.0,,0.0,0.0,3.0,0.0,207.0,207.0,Villa Del Rosario - La Parada,3.0,Villa del rosario
Apartamento,Venta,290000000.0,223000.0,0.0,3.0,2.0,1.0,5682.0,5682.0,San Mateo,4.0,Cúcuta
Apartamento,Arriendo,1700000.0,,2.0,3.0,2.0,1.0,51.0,51.0,Trapiches Villa Del Rosario,3.0,Villa del rosario
,,,,,,,,,,,,
Casa,Venta,1200000000.0,,1.0,4.0,4.0,3.0,260.0,323.0,Villa Del Rosario - Vía Antigua Bocono,5.0,Villa del rosario
Casa,Venta,1200000000.0,370000.0,3.0,3.0,3.0,3.0,360.0,375.0,Villa Del Rosario - Bocono,5.0,Villa del rosario
Finca,Venta,500000000.0,,1.0,2.0,3.0,0.0,85.0,29000.0,ZIPACÓN,4.0,Zipacón
Casa,Venta,1600000000.0,219500.0,0.0,5.0,8.0,7.0,560.0,1000.0,Los Patios - Recta Corozal,3.0,Los patios
Local,Arriendo,1000000.0,,0.0,0.0,1.0,0.0,12.0,12.0,Quinta Oriental,4.0,Cúcuta
Local,Arriendo,1500000.0,,0.0,0.0,1.0,0.0,20.0,20.0,Quinta Oriental,4.0,Cúcuta
Casa,Venta,850000000.0,320100.0,3.0,4.0,4.0,3.0,250.0,250.0,Vía Bocono,5.0,Villa del rosario
Local,Arriendo,24000000.0,,0.0,0.0,1.0,0.0,705.0,705.0,Quinta Oriental,4.0,Cúcuta
Apartamento,Venta,130000000.0,120000.0,0.0,3.0,2.0,1.0,4558.0,4558.0,Los Patios,3.0,Los patios
Apartaestudio,Arriendo,1195000.0,258800.0,11.0,1.0,1.0,0.0,21.0,21.0,CENTRO,3.0,Bogotá
,,,,,,,,,,,,
Casalote,Venta,1300000000.0,,0.0,2.0,3.0,6.0,152.0,10400.0,Chía,3.0,Chía
Local,Arriendo,1280000.0,,0.0,0.0,1.0,0.0,30.0,30.0,Pisarreal,3.0,Los patios
Apartamento,Arriendo,700000.0,,3.0,3.0,1.0,0.0,485.0,485.0,Bocono,2.0,Cúcuta
Apartamento,Venta,300000000.0,330000.0,0.0,3.0,3.0,2.0,679.0,679.0,Los Patios - La Floresta,3.0,Los patios
Apartamento,Venta,150000000.0,102000.0,0.0,3.0,1.0,1.0,4611.0,4611.0,Bocono,3.0,Cúcuta
Oficina,Arriendo,1700000.0,898000.0,0.0,0.0,1.0,0.0,62.0,62.0,La Veracruz,4.0,Bogotá
,,,,,,,,,,,,
Casa,Venta,420000000.0,191000.0,2.0,4.0,3.0,2.0,126.0,126.0,Villa Del Rosario -  Los Trapiches,4.0,Villa del rosario
Apartamento,Venta,200000000.0,,0.0,3.0,2.0,1.0,57.0,57.0,Niza,4.0,Cúcuta
Apartamento,Venta,270000000.0,430000.0,0.0,3.0,2.0,1.0,6432.0,6432.0,Niza,4.0,Cúcuta
Local,Arriendo,1700000.0,,0.0,0.0,1.0,0.0,50.0,50.0,Colpet - Pescadero,3.0,Cúcuta
Local,Arriendo,2500000.0,,0.0,0.0,1.0,0.0,30.0,30.0,Caobos,4.0,Cúcuta
,,,,,,,,,,,,
Apartaestudio,Arriendo,1250000.0,287800.0,0.0,1.0,1.0,0.0,252.0,0.0,Prado Pinzón,3.0,Bogotá
